Date,さいたま市,川口市,越谷市,所沢市,川越市,草加市,上尾市,戸田市,春日部市,朝霞市,新座市,熊谷市,三郷市,狭山市,富士見市,久喜市,入間市,ふじみ野市,深谷市,和光市,八潮市,鴻巣市,坂戸市,志木市,蕨市,加須市,吉川市,東松山市,県外,桶川市,飯能市,鶴ヶ島市,本庄市,蓮田市,行田市,北本市,白岡市,伊奈町,秩父市,日高市,羽生市,三芳町,幸手市,杉戸町,川口市外,毛呂山町,松伏町,宮代町,寄居町,上里町,滑川町,小川町,嵐山町,川島町,吉見町,東京都,美里町,神川町,ときがわ町,鳩山町,越生町,皆野町,小鹿野町,横瀬町,長瀞町,千葉県,神奈川県,東秩父村,松戸市,野田市,足立区,茨城県,流山市,横浜市,葛飾区,板橋区,練馬区,柏市,栃木県,群馬県,大阪府,愛知県,調査中,江戸川区,清瀬市,新宿区,文京区,江東区,豊島区,川崎市,北区,船橋市,世田谷区,市川市,藤沢市,品川区,荒川区,墨田区,福岡県,港区,新潟県,兵庫県,北海道,西東京市,大田区,静岡県,東村山市,宮城県,つくば市,千葉市,小平市,福島県,山梨県,京都府,東久留米市,滋賀県,台東区,沖縄県,水戸市,相模原市,中野区,広島県,茨城町,山形県,長野県,古河市,境町,立川市,杉並区,岐阜県,浦安市,横須賀市,宇都宮市,守谷市,印西市,我孫子市,河北町,武蔵野市,青森県,岡山県,石川県,鎌ヶ谷市,山口県,岩手県,三重県,鹿児島県,坂東市,渋谷区,壬生町,下野市,青梅市,土浦市,愛媛県,富山市,千代田区,厚木市,奈良県,取手市,府中市,小金井市,香川県,調布市,八千代市,東京都品川区,八街市,不明,狛江市,八王子市,目黒区,常総市,北葛飾,羽村市,札幌市,大阪市,徳島市,伊那市,埼玉,春日部,国立市,鶴ケ島市,美郷町,韮崎市,那珂市,大和市,榛東村,青森市,海老名市,逗子市,中央区,町田市,宮崎県,栃木市,観音寺市,平塚市,高知県,笠間市,袋井市,奥多摩町,神栖市,茨木市,堺市,館山市,佐野市,神奈川,東京都練馬区,富里市,平内町,三鷹市,高崎市,座間市,寒川町,佐賀県,東大和市,成田市,長崎県,佐倉市,八代市,龍ヶ崎市,新潟市,福生市,鎌ケ谷市,小山市,長岡市,東京都足立区,横浜市瀬谷区,寝屋川市,福岡市,吉岡町,西宮市,京都市,多賀城市,屋久島町,東京,東京都荒川区,加古川市,射水市,昭島市,掛川市,群馬県大泉町,焼津市,秦野市,千葉県柏市,名古屋市,邑楽町,摂津市,太田市,五霞町,沼津市,久留米市,大垣市,福岡県北九州市,四日市,白井市,瑞穂町,日立市,伊勢市,高鍋町,浜松市,福井県,岩沼市,熊本県,多摩市,仙台市,八千代町,浦添市,小田原市,神戸市,鹿児島市,福島市,足利市
0022/01/18,481,307,139,172,104,107,79,110,78,111,65,22,60,63,40,35,42,24,22,40,54,23,24,20,42,25,24,32,39,10,26,22,22,22,11,12,11,17,14,10,12,18,22,11,16,8,8,15,0,2,6,8,4,3,5,4,1,0,2,0,2,1,2,0,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/01/19,580,240,128,151,104,122,67,83,92,95,62,56,64,52,52,36,59,35,26,25,81,27,33,40,37,18,36,34,39,23,37,25,20,18,5,21,20,26,7,15,5,14,17,20,14,5,7,9,4,4,5,11,1,2,4,1,1,4,1,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/01/20,468,364,141,177,126,137,104,93,62,113,78,33,93,75,39,34,58,37,32,39,68,14,31,29,50,24,32,35,45,28,36,30,24,17,12,31,14,22,14,19,5,15,18,5,2,16,8,13,4,8,3,2,3,1,1,1,0,5,1,0,1,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/01/21,710,418,153,178,124,142,117,133,108,106,81,59,86,71,57,36,55,66,47,23,73,44,34,30,41,18,38,28,49,39,30,27,20,15,22,43,18,22,9,20,14,21,9,10,4,10,16,11,7,2,5,7,6,1,7,11,0,1,2,1,4,1,4,2,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/01/22,540,310,150,153,134,132,90,80,78,101,97,49,54,56,61,61,50,54,34,55,76,35,31,40,33,24,26,17,37,31,27,36,15,21,30,27,11,29,10,18,10,27,10,9,7,5,2,8,3,5,1,4,0,1,3,5,0,4,0,1,5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/01/23,597,221,69,156,116,63,63,42,61,29,45,45,34,29,57,42,64,48,28,11,38,20,22,20,15,15,28,13,8,12,7,10,10,4,3,7,16,15,3,12,2,25,9,12,13,3,2,10,5,2,5,3,1,1,1,2,1,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/01/24,775,470,191,248,229,174,186,176,146,157,109,102,98,82,101,70,114,116,54,71,63,52,39,47,95,41,41,36,49,39,74,47,28,57,46,49,24,26,25,32,13,62,11,22,2,12,31,13,7,12,9,12,9,4,4,6,2,4,2,4,5,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/01/25,872,417,208,174,205,186,102,152,159,150,142,33,116,76,156,70,48,87,39,57,108,48,46,55,48,39,43,47,28,34,37,60,10,13,23,21,31,23,12,28,18,51,20,23,11,20,9,20,9,1,15,3,5,4,6,1,0,1,2,10,2,1,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/01/26,829,539,238,232,228,179,119,219,173,103,115,91,95,68,135,95,86,85,83,54,103,69,27,52,96,26,44,40,26,55,43,23,39,44,63,38,33,52,13,25,14,44,21,25,2,22,13,18,5,6,7,8,1,8,2,1,3,1,5,1,4,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/01/27,834,551,199,260,197,229,176,180,142,147,154,87,112,64,132,48,101,110,77,69,94,40,55,64,66,41,53,52,49,35,44,38,52,19,46,26,22,32,32,20,15,86,7,6,3,11,11,12,20,13,10,7,4,9,4,9,3,3,2,6,1,4,1,2,0,3,1,0,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/01/28,864,557,240,231,206,225,164,143,171,138,153,87,106,74,155,89,79,83,70,70,104,63,52,72,87,59,82,40,54,57,32,46,28,43,46,33,26,36,18,18,12,95,16,12,2,14,17,8,2,7,10,16,7,10,1,2,2,3,3,5,1,1,3,6,0,1,1,1,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/01/29,1260,130,210,207,171,189,200,162,136,144,149,60,88,63,123,82,98,89,58,122,95,40,44,69,47,62,47,59,51,32,34,55,55,18,65,28,31,24,18,14,10,51,25,18,1,7,11,19,16,20,8,7,5,2,7,1,3,2,5,2,0,1,6,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/01/30,1028,256,83,219,101,91,81,89,58,58,74,43,28,25,112,44,64,54,31,34,24,35,48,51,13,39,22,25,9,13,16,26,16,13,9,9,17,12,11,14,6,47,17,13,4,10,5,17,5,2,3,1,3,14,2,3,2,0,3,0,4,0,0,9,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/01/31,1035,914,263,269,232,303,241,189,263,179,169,133,139,95,114,87,115,93,91,98,64,61,48,60,74,61,56,47,29,67,65,56,48,36,59,36,28,27,11,36,16,48,22,26,13,47,24,21,17,12,10,15,9,8,2,13,6,3,4,4,5,5,2,3,0,8,1,2,1,0,0,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/02/01,1097,597,310,269,206,226,222,205,185,150,123,74,118,83,103,85,65,64,59,99,121,66,52,50,79,67,75,69,56,40,42,57,23,33,75,32,67,34,23,31,30,47,20,21,2,44,11,15,14,3,18,6,12,13,6,18,3,3,5,8,4,3,4,4,4,2,4,2,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/02/02,1184,624,328,369,227,273,222,170,227,144,159,140,171,98,158,81,97,70,102,130,107,78,50,97,82,69,102,61,43,44,46,40,74,44,61,57,22,30,29,32,19,44,14,12,2,32,18,22,12,10,6,6,10,7,17,11,1,3,9,4,9,3,2,7,2,0,6,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/02/03,1138,669,356,273,213,307,192,149,187,193,169,100,169,111,126,84,95,88,84,100,101,99,74,74,97,82,77,42,42,47,34,59,44,23,56,50,26,25,29,21,28,42,24,18,1,27,19,28,26,6,13,3,11,9,16,5,2,8,10,14,4,7,1,5,2,1,3,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/02/04,1093,641,405,277,234,308,186,170,187,121,166,112,141,76,148,124,93,97,104,82,80,57,84,78,90,75,105,64,48,61,39,46,63,43,43,32,31,40,18,30,17,42,25,23,13,27,24,17,14,21,12,8,11,10,9,4,6,3,15,7,6,0,0,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/02/05,1109,513,285,188,233,214,182,166,171,148,131,88,142,70,83,87,74,94,54,115,80,69,62,94,76,58,52,37,25,48,35,49,58,29,33,15,28,24,18,22,14,51,26,33,16,17,12,25,21,19,3,5,18,12,6,29,2,7,19,11,3,3,0,6,0,3,2,2,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/02/06,970,321,151,185,116,80,123,55,89,81,72,96,59,38,61,51,65,71,48,102,12,22,65,25,14,42,43,18,27,22,6,36,14,12,11,10,38,17,12,9,7,20,10,8,5,14,8,18,11,5,9,2,2,6,6,2,3,0,1,4,3,0,0,1,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/02/07,1406,608,282,340,271,333,229,203,293,171,158,147,147,111,91,126,98,107,95,81,117,56,47,62,94,116,88,48,23,59,59,43,66,51,54,51,36,29,23,33,30,28,48,23,9,16,41,21,26,25,7,12,15,9,5,2,3,8,9,1,2,4,6,5,4,5,3,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0022/02/08,1110,561,363,322,230,242,201,206,200,164,151,90,157,86,95,133,74,112,79,114,112,60,64,51,67,96,79,70,59,49,36,48,40,31,41,43,53,30,14,26,29,40,17,22,5,27,20,19,15,16,9,17,18,8,11,1,2,1,10,3,3,3,1,1,3,0,2,1,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022/02/09,1346,658,258,286,239,253,243,193,241,158,150,128,172,108,137,69,109,104,56,87,113,64,75,86,70,84,113,55,29,44,28,62,50,66,35,41,27,33,20,20,24,33,17,20,6,25,33,8,19,17,13,12,9,12,11,22,12,5,12,4,11,0,2,3,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
